Timestamp,CPU Usage (%),RAM Usage (%),CPU Temp (°C),Disk Read (KB/s),Disk Write (KB/s),Network Out (KB/s),Process ID,Process Name,Ransomware
2025-03-16 13:11:06,3.0,33.2,35.0,0.06,157.09,0.04,11699,python3,0
2025-03-16 13:11:08,0.5,33.2,34.875,0.06,157.01,0.04,11699,python3,0
2025-03-16 13:11:10,1.5,33.4,41.625,0.06,156.95,0.04,11699,python3,0
2025-03-16 13:11:12,1.5,33.4,38.5,0.05,156.89,0.04,11699,python3,0
2025-03-16 13:11:14,1.0,33.4,35.375,0.05,156.81,0.04,11699,python3,0
2025-03-16 13:11:16,1.0,33.4,35.0,0.05,156.74,0.04,1869,tracker-miner-fs-3,0
2025-03-16 13:11:18,1.0,33.4,35.0,0.05,156.67,0.04,11699,python3,0
2025-03-16 13:11:20,1.0,33.4,35.0,0.05,156.59,0.04,11699,python3,0
2025-03-16 13:11:22,0.5,33.4,41.625,0.05,156.52,0.04,11699,python3,0
2025-03-16 13:11:24,2.0,33.4,38.375,0.05,156.46,0.04,11699,python3,0
2025-03-16 13:11:26,1.0,33.4,35.25,0.05,157.09,0.04,11699,python3,0
2025-03-16 13:11:28,1.0,33.4,35.0,0.05,157.17,0.04,11699,python3,0
2025-03-16 13:11:30,1.5,33.4,35.0,0.05,157.21,0.04,11699,python3,0
2025-03-16 13:11:32,1.0,33.4,34.875,0.05,157.14,0.04,11699,python3,0
2025-03-16 13:11:34,1.5,33.4,42.375,0.05,157.1,0.04,11699,python3,0
2025-03-16 13:11:36,1.5,33.4,39.125,0.05,157.03,0.04,11699,python3,0
2025-03-16 13:11:38,1.0,33.4,36.0,0.05,156.97,0.04,11699,python3,0
2025-03-16 13:11:41,3.0,33.4,35.125,0.05,156.9,0.04,11699,python3,0
2025-03-16 13:11:43,2.0,33.4,35.0,0.05,156.84,0.04,11699,python3,0
2025-03-16 13:11:45,1.5,33.4,41.875,0.05,156.77,0.04,11699,python3,0
2025-03-16 13:11:47,1.0,33.4,38.625,0.05,156.7,0.04,11699,python3,0
2025-03-16 13:11:49,1.0,33.4,35.625,0.05,156.63,0.04,11699,python3,0
2025-03-16 13:11:51,1.0,33.4,35.25,0.05,156.56,0.04,1086,mysqld,0
2025-03-16 13:11:53,3.0,33.4,35.25,0.05,156.49,0.04,1195,gnome-shell,0
2025-03-16 13:11:55,1.5,33.4,35.25,0.05,156.42,0.04,11699,python3,0
2025-03-16 13:11:57,1.0,33.4,42.375,0.05,156.35,0.04,11699,python3,0
2025-03-16 13:11:59,1.5,33.4,39.25,0.05,156.28,0.04,994,pulseaudio,0
2025-03-16 13:12:01,1.5,33.4,36.125,0.05,156.96,0.04,11699,python3,0
2025-03-16 13:12:03,1.0,33.4,35.625,0.05,156.9,0.04,11699,python3,0
2025-03-16 13:12:05,1.0,33.4,35.5,0.05,156.98,0.04,1195,gnome-shell,0
2025-03-16 13:12:07,1.0,33.4,42.125,0.05,156.96,0.04,11699,python3,0
2025-03-16 13:12:09,1.0,33.4,48.375,0.05,156.88,0.04,11699,python3,0
2025-03-16 13:12:11,1.0,33.4,45.125,0.05,156.81,0.04,11699,python3,0
2025-03-16 13:12:13,0.5,33.4,42.0,0.05,156.74,0.04,1086,mysqld,0
2025-03-16 13:12:15,1.5,33.4,38.875,0.05,156.67,0.04,11699,python3,0
2025-03-16 13:12:17,1.5,33.4,36.0,0.05,156.61,0.04,11699,python3,0
2025-03-16 13:12:19,1.0,33.3,42.5,0.05,156.54,0.04,11699,python3,0
2025-03-16 13:12:21,1.0,33.3,49.625,0.05,156.47,0.04,11699,python3,0
2025-03-16 13:12:23,1.5,33.3,46.375,0.05,156.41,0.04,11699,python3,0
2025-03-16 13:12:25,1.0,33.3,43.125,0.05,156.35,0.04,11699,python3,0
2025-03-16 13:12:28,2.5,33.3,40.0,0.05,156.28,0.04,11699,python3,0
2025-03-16 13:12:30,2.0,33.3,37.0,0.05,156.22,0.04,11699,python3,0
2025-03-16 13:12:32,1.0,33.3,44.125,0.05,156.88,0.04,11699,python3,0
2025-03-16 13:12:34,1.5,33.3,41.0,0.05,156.82,0.04,1086,mysqld,0
2025-03-16 13:12:36,1.0,33.3,37.875,0.05,156.75,0.04,11699,python3,0
2025-03-16 13:12:38,1.0,33.3,35.5,0.05,156.68,0.04,11699,python3,0
2025-03-16 13:12:40,3.0,33.3,35.375,0.05,156.8,0.04,1195,gnome-shell,0
2025-03-16 13:12:42,2.0,33.3,35.375,0.05,156.73,0.04,1086,mysqld,0
2025-03-16 13:12:44,2.0,33.3,41.75,0.05,156.66,0.04,11699,python3,0
2025-03-16 13:12:46,1.0,33.3,38.625,0.05,157.02,0.04,11699,python3,0
2025-03-16 13:12:48,0.5,33.3,35.625,0.05,156.95,0.04,994,pulseaudio,0
2025-03-16 13:12:50,1.5,33.3,42.0,0.05,156.88,0.04,11699,python3,0
2025-03-16 13:12:52,1.0,33.3,38.875,0.05,156.82,0.04,11699,python3,0
2025-03-16 13:12:54,1.0,33.3,35.75,0.05,156.75,0.04,11699,python3,0
2025-03-16 13:12:56,1.0,33.3,42.125,0.05,156.69,0.04,11699,python3,0
2025-03-16 13:12:58,1.0,33.3,38.875,0.05,156.63,0.04,11699,python3,0
2025-03-16 13:13:00,0.5,33.3,35.75,0.05,156.56,0.04,11699,python3,0
2025-03-16 13:13:02,2.0,33.3,35.25,0.05,156.49,0.04,11699,python3,0
2025-03-16 13:13:04,1.5,33.3,35.25,0.05,156.82,0.04,1195,gnome-shell,0
2025-03-16 13:13:06,0.5,33.3,35.25,0.05,156.75,0.04,11699,python3,0
2025-03-16 13:13:08,0.5,33.3,42.125,0.05,156.68,0.04,11699,python3,0
2025-03-16 13:13:10,1.0,33.3,38.875,0.05,156.62,0.04,11699,python3,0
2025-03-16 13:13:12,1.5,33.3,35.875,0.05,156.56,0.04,11699,python3,0
2025-03-16 13:13:14,1.0,33.3,35.375,0.05,156.64,0.04,11699,python3,0
2025-03-16 13:13:17,2.0,33.3,41.75,0.05,156.58,0.04,1086,mysqld,0
2025-03-16 13:13:19,1.0,33.3,48.5,0.05,156.52,0.04,11699,python3,0
2025-03-16 13:13:21,1.5,33.3,45.25,0.05,156.46,0.04,11699,python3,0
2025-03-16 13:13:23,1.0,33.3,42.125,0.05,156.4,0.04,11699,python3,0
2025-03-16 13:13:25,2.5,33.3,38.875,0.05,156.33,0.04,11699,python3,0
2025-03-16 13:13:27,3.0,33.3,35.875,0.05,156.27,0.04,1086,mysqld,0
2025-03-16 13:13:29,1.0,33.3,35.125,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:13:31,1.5,33.3,41.375,0.05,156.14,0.04,11699,python3,0
2025-03-16 13:13:33,1.5,33.3,38.25,0.05,156.08,0.04,1086,mysqld,0
2025-03-16 13:13:35,1.5,33.3,35.5,0.05,156.77,0.04,11699,python3,0
2025-03-16 13:13:37,1.0,33.3,35.25,0.05,156.71,0.04,11699,python3,0
2025-03-16 13:13:39,1.0,33.3,35.25,0.05,156.64,0.04,11699,python3,0
2025-03-16 13:13:41,1.0,33.3,35.125,0.05,156.58,0.04,11699,python3,0
2025-03-16 13:13:43,1.0,33.3,42.375,0.05,156.51,0.04,11699,python3,0
2025-03-16 13:13:45,0.5,33.3,39.125,0.05,156.45,0.04,11699,python3,0
2025-03-16 13:13:47,1.5,33.3,35.875,0.05,156.38,0.04,11699,python3,0
2025-03-16 13:13:49,1.5,33.3,35.125,0.05,156.48,0.04,11699,python3,0
2025-03-16 13:13:51,1.5,33.3,35.0,0.05,156.42,0.04,11699,python3,0
2025-03-16 13:13:53,1.0,33.3,35.0,0.05,156.36,0.04,11699,python3,0
2025-03-16 13:13:55,1.5,33.3,41.875,0.05,156.29,0.04,11699,python3,0
2025-03-16 13:13:57,1.0,33.3,38.625,0.05,156.23,0.04,11699,python3,0
2025-03-16 13:13:59,1.0,33.3,35.5,0.05,156.16,0.04,11699,python3,0
2025-03-16 13:14:02,2.5,33.3,35.0,0.05,156.1,0.04,994,pulseaudio,0
2025-03-16 13:14:04,2.0,33.3,35.0,0.05,156.03,0.04,11699,python3,0
2025-03-16 13:14:06,1.5,33.3,41.375,0.05,156.73,0.04,11699,python3,0
2025-03-16 13:14:08,1.0,33.3,38.125,0.05,156.67,0.04,11699,python3,0
2025-03-16 13:14:10,1.0,33.3,35.375,0.05,156.61,0.04,11699,python3,0
2025-03-16 13:14:12,1.0,33.3,35.0,0.05,156.55,0.04,11699,python3,0
2025-03-16 13:14:14,2.5,33.3,35.0,0.05,156.49,0.04,11699,python3,0
2025-03-16 13:14:16,1.5,33.3,35.0,0.05,156.42,0.04,11699,python3,0
2025-03-16 13:14:18,1.0,33.3,41.75,0.05,156.36,0.04,11699,python3,0
2025-03-16 13:14:20,1.0,33.3,38.75,0.05,156.31,0.04,11699,python3,0
2025-03-16 13:14:22,1.5,33.3,35.5,0.05,156.24,0.04,11699,python3,0
2025-03-16 13:14:24,1.5,33.3,35.0,0.05,156.18,0.04,1086,mysqld,0
2025-03-16 13:14:26,1.0,33.3,35.0,0.05,156.26,0.04,1195,gnome-shell,0
2025-03-16 13:14:28,1.5,33.3,35.0,0.05,156.2,0.04,11699,python3,0
2025-03-16 13:14:30,1.0,33.3,41.875,0.05,156.13,0.04,11699,python3,0
2025-03-16 13:14:32,1.0,33.3,38.75,0.05,156.08,0.04,11699,python3,0
2025-03-16 13:14:34,1.5,33.3,35.625,0.05,156.01,0.04,1086,mysqld,0
2025-03-16 13:14:36,1.5,33.3,42.5,0.05,155.97,0.04,11699,python3,0
2025-03-16 13:14:38,1.0,33.3,39.25,0.05,155.91,0.04,11699,python3,0
2025-03-16 13:14:40,0.5,33.3,36.125,0.05,156.62,0.04,11699,python3,0
2025-03-16 13:14:42,1.0,33.3,42.625,0.05,156.56,0.04,11699,python3,0
2025-03-16 13:14:44,1.5,33.3,39.375,0.05,156.5,0.04,11699,python3,0
2025-03-16 13:14:46,1.0,33.3,36.25,0.05,156.43,0.04,11699,python3,0
2025-03-16 13:14:49,2.5,33.3,35.0,0.05,156.37,0.04,11699,python3,0
2025-03-16 13:14:51,2.5,33.3,35.0,0.05,156.33,0.04,11699,python3,0
2025-03-16 13:14:53,1.5,33.3,41.625,0.05,156.27,0.04,994,pulseaudio,0
2025-03-16 13:14:55,1.0,33.3,38.5,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:14:57,1.0,33.3,35.5,0.05,156.17,0.04,11699,python3,0
2025-03-16 13:14:59,1.5,33.3,35.0,0.05,156.11,0.04,1086,mysqld,0
2025-03-16 13:15:01,3.5,33.3,35.0,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:15:03,1.5,33.3,35.0,0.05,156.15,0.04,1086,mysqld,0
2025-03-16 13:15:05,0.5,33.3,42.125,0.05,156.08,0.04,11699,python3,0
2025-03-16 13:15:07,1.5,33.3,39.125,0.05,156.03,0.04,11699,python3,0
2025-03-16 13:15:09,1.0,33.3,36.0,0.05,155.97,0.04,994,pulseaudio,0
2025-03-16 13:15:11,1.5,33.3,35.0,0.05,155.91,0.04,11699,python3,0
2025-03-16 13:15:13,1.0,33.3,34.875,0.05,155.85,0.04,11699,python3,0
2025-03-16 13:15:15,1.5,33.3,34.75,0.05,155.79,0.04,994,pulseaudio,0
2025-03-16 13:15:17,2.0,33.3,41.375,0.05,156.54,0.04,11699,python3,0
2025-03-16 13:15:19,1.0,33.3,38.125,0.05,156.49,0.04,11699,python3,0
2025-03-16 13:15:21,1.5,33.3,35.25,0.05,156.42,0.04,11699,python3,0
2025-03-16 13:15:23,0.5,33.3,35.25,0.05,156.36,0.04,11699,python3,0
2025-03-16 13:15:25,1.0,33.3,35.0,0.05,156.53,0.04,11699,python3,0
2025-03-16 13:15:27,1.5,33.3,35.0,0.05,156.47,0.04,1086,mysqld,0
2025-03-16 13:15:29,1.5,33.3,41.875,0.05,156.44,0.04,11699,python3,0
2025-03-16 13:15:31,1.0,33.3,38.75,0.05,156.45,0.04,11699,python3,0
2025-03-16 13:15:33,1.0,33.3,35.75,0.05,156.39,0.04,11699,python3,0
2025-03-16 13:15:36,1.5,33.3,35.5,0.05,156.32,0.04,11699,python3,0
2025-03-16 13:15:38,2.0,33.3,35.375,0.05,156.41,0.04,1086,mysqld,0
2025-03-16 13:15:40,1.5,33.3,41.75,0.05,156.35,0.04,11699,python3,0
2025-03-16 13:15:42,1.0,33.3,38.75,0.05,156.29,0.04,1086,mysqld,0
2025-03-16 13:15:44,1.0,33.3,35.875,0.05,156.23,0.04,11699,python3,0
2025-03-16 13:15:46,1.0,33.3,35.75,0.05,156.17,0.04,11699,python3,0
2025-03-16 13:15:48,2.5,33.3,35.75,0.05,156.11,0.04,11699,python3,0
2025-03-16 13:15:50,1.0,33.3,35.625,0.05,156.05,0.04,994,pulseaudio,0
2025-03-16 13:15:52,1.0,33.3,41.875,0.05,156.56,0.04,1086,mysqld,0
2025-03-16 13:15:54,1.0,33.3,38.75,0.05,156.5,0.04,11699,python3,0
2025-03-16 13:15:56,1.0,33.3,36.25,0.05,156.44,0.04,994,pulseaudio,0
2025-03-16 13:15:58,1.0,33.3,36.0,0.05,156.39,0.04,11699,python3,0
2025-03-16 13:16:00,1.5,33.3,35.875,0.05,156.33,0.04,11699,python3,0
2025-03-16 13:16:02,1.0,33.3,35.875,0.05,156.3,0.04,994,pulseaudio,0
2025-03-16 13:16:04,2.0,33.3,42.125,0.05,156.24,0.04,11699,python3,0
2025-03-16 13:16:06,1.0,33.3,39.0,0.05,156.18,0.04,11699,python3,0
2025-03-16 13:16:08,0.5,33.3,36.5,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:16:10,1.5,33.3,36.5,0.05,156.25,0.04,11699,python3,0
2025-03-16 13:16:12,1.0,33.3,36.5,0.05,156.19,0.04,11699,python3,0
2025-03-16 13:16:14,1.5,33.3,36.5,0.05,156.13,0.04,11699,python3,0
2025-03-16 13:16:16,1.0,33.3,43.25,0.05,156.08,0.04,11699,python3,0
2025-03-16 13:16:18,1.5,33.3,40.0,0.05,156.02,0.04,11699,python3,0
2025-03-16 13:16:20,1.0,33.3,37.0,0.05,155.96,0.04,994,pulseaudio,0
2025-03-16 13:16:22,1.5,33.2,43.625,0.05,156.57,0.04,11699,python3,0
2025-03-16 13:16:25,3.5,33.2,40.625,0.05,156.5,0.04,1086,mysqld,0
2025-03-16 13:16:27,1.0,33.2,47.875,0.05,156.45,0.04,11699,python3,0
2025-03-16 13:16:29,1.0,33.2,44.625,0.05,156.39,0.04,11699,python3,0
2025-03-16 13:16:31,1.0,33.2,41.375,0.05,156.33,0.04,11699,python3,0
2025-03-16 13:16:33,1.0,33.2,38.25,0.05,156.27,0.04,11699,python3,0
2025-03-16 13:16:35,3.0,33.2,36.75,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:16:37,1.5,33.2,36.75,0.05,156.16,0.04,11699,python3,0
2025-03-16 13:16:39,1.0,33.2,44.125,0.05,156.12,0.04,11699,python3,0
2025-03-16 13:16:41,0.5,33.2,40.875,0.05,156.07,0.04,11699,python3,0
2025-03-16 13:16:43,1.0,33.2,37.75,0.05,156.01,0.04,11699,python3,0
2025-03-16 13:16:45,1.5,33.2,36.5,0.05,156.47,0.04,11699,python3,0
2025-03-16 13:16:47,1.0,33.2,36.25,0.05,156.42,0.04,1195,gnome-shell,0
2025-03-16 13:16:49,1.5,33.2,36.125,0.05,156.35,0.04,11699,python3,0
2025-03-16 13:16:51,0.5,33.3,43.375,0.05,156.45,0.04,11699,python3,0
2025-03-16 13:16:53,1.5,33.3,40.25,0.05,156.58,0.04,11699,python3,0
2025-03-16 13:16:55,1.5,33.3,37.125,0.05,156.52,0.04,11699,python3,0
2025-03-16 13:16:57,0.5,33.3,36.0,0.05,156.45,0.04,994,pulseaudio,0
2025-03-16 13:16:59,1.5,33.3,42.5,0.05,156.39,0.04,11699,python3,0
2025-03-16 13:17:01,2.0,33.3,39.375,0.05,156.34,0.04,11699,python3,0
2025-03-16 13:17:03,1.0,33.4,46.125,0.05,156.3,0.04,11699,python3,0
2025-03-16 13:17:05,1.0,33.4,42.875,0.05,156.24,0.04,11699,python3,0
2025-03-16 13:17:07,1.5,33.4,39.75,0.05,156.18,0.04,11699,python3,0
2025-03-16 13:17:10,1.0,33.4,36.5,0.05,156.12,0.04,11699,python3,0
2025-03-16 13:17:12,2.0,33.3,35.75,0.05,156.09,0.04,11699,python3,0
2025-03-16 13:17:14,1.0,33.3,42.375,0.05,156.04,0.04,11699,python3,0
2025-03-16 13:17:16,1.0,33.3,39.125,0.05,155.98,0.04,994,pulseaudio,0
2025-03-16 13:17:18,1.0,33.3,36.125,0.05,155.92,0.04,11699,python3,0
2025-03-16 13:17:20,1.0,33.3,35.75,0.05,155.87,0.04,1086,mysqld,0
2025-03-16 13:17:22,2.0,33.3,35.75,0.05,155.81,0.04,11699,python3,0
2025-03-16 13:17:24,1.0,33.3,35.75,0.05,156.4,0.04,994,pulseaudio,0
2025-03-16 13:17:26,1.0,33.3,42.875,0.05,156.34,0.04,11699,python3,0
2025-03-16 13:17:28,1.5,33.3,39.875,0.05,156.29,0.04,11699,python3,0
2025-03-16 13:17:30,1.0,33.3,36.75,0.05,156.23,0.04,11699,python3,0
2025-03-16 13:17:32,1.0,33.3,35.625,0.05,156.23,0.04,11699,python3,0
2025-03-16 13:17:34,1.5,33.3,35.5,0.05,156.17,0.04,11699,python3,0
2025-03-16 13:17:36,1.0,33.3,35.375,0.05,156.25,0.04,11699,python3,0
2025-03-16 13:17:38,1.0,33.4,42.625,0.05,156.19,0.04,11699,python3,0
2025-03-16 13:17:40,1.0,33.4,39.375,0.05,156.13,0.04,11699,python3,0
2025-03-16 13:17:42,1.0,33.4,36.25,0.05,156.07,0.04,11699,python3,0
2025-03-16 13:17:44,1.0,33.4,35.375,0.05,156.03,0.04,994,pulseaudio,0
2025-03-16 13:17:46,1.5,33.4,42.125,0.05,155.97,0.04,11699,python3,0
2025-03-16 13:17:48,1.0,33.4,39.0,0.05,155.91,0.04,11699,python3,0
2025-03-16 13:17:50,1.5,33.4,45.375,0.05,155.85,0.04,11699,python3,0
2025-03-16 13:17:52,1.0,33.4,42.125,0.05,155.8,0.04,11699,python3,0
2025-03-16 13:17:55,1.0,33.4,39.0,0.05,156.38,0.04,11699,python3,0
2025-03-16 13:17:57,2.5,33.4,35.75,0.05,156.32,0.04,11699,python3,0
2025-03-16 13:17:59,3.0,33.4,35.5,0.05,156.25,0.04,11699,python3,0
2025-03-16 13:18:01,1.5,33.4,42.625,0.05,156.19,0.04,11699,python3,0
2025-03-16 13:18:03,1.5,33.4,39.375,0.05,156.14,0.04,11699,python3,0
2025-03-16 13:18:05,1.0,33.4,36.25,0.05,156.33,0.04,11699,python3,0
2025-03-16 13:18:07,1.0,33.4,35.5,0.05,156.27,0.04,1086,mysqld,0
2025-03-16 13:18:09,2.5,33.4,35.25,0.05,156.35,0.04,1195,gnome-shell,0
2025-03-16 13:18:11,1.0,33.4,35.25,0.05,156.29,0.04,11699,python3,0
2025-03-16 13:18:13,1.0,33.4,42.125,0.05,156.23,0.04,11699,python3,0
2025-03-16 13:18:15,1.0,33.4,38.875,0.05,156.18,0.04,11699,python3,0
2025-03-16 13:18:17,1.0,33.4,35.75,0.05,156.12,0.04,11699,python3,0
2025-03-16 13:18:19,1.5,33.4,35.25,0.05,156.07,0.04,11699,python3,0
2025-03-16 13:18:21,1.0,33.4,35.25,0.05,156.01,0.04,11699,python3,0
2025-03-16 13:18:23,1.0,33.4,35.25,0.05,155.95,0.04,11699,python3,0
2025-03-16 13:18:25,1.0,33.4,42.625,0.05,156.32,0.04,994,pulseaudio,0
2025-03-16 13:18:27,1.5,33.4,39.375,0.05,156.27,0.04,11699,python3,0
2025-03-16 13:18:29,1.0,33.4,36.25,0.05,156.21,0.04,11699,python3,0
2025-03-16 13:18:31,1.5,33.4,35.0,0.05,156.16,0.04,11699,python3,0
2025-03-16 13:18:33,1.0,33.4,41.25,0.05,156.1,0.04,1195,gnome-shell,0
2025-03-16 13:18:35,1.5,33.4,38.125,0.05,156.04,0.04,11699,python3,0
2025-03-16 13:18:38,1.0,33.4,44.875,0.05,155.98,0.04,11699,python3,0
2025-03-16 13:18:40,1.5,33.4,41.625,0.05,155.93,0.04,11699,python3,0
2025-03-16 13:18:42,1.0,33.4,38.5,0.05,155.88,0.04,11699,python3,0
2025-03-16 13:18:44,2.5,33.4,35.5,0.05,155.96,0.04,11699,python3,0
2025-03-16 13:18:46,0.5,33.4,35.25,0.05,155.92,0.04,11699,python3,0
2025-03-16 13:18:48,1.5,33.4,35.125,0.05,155.86,0.04,11699,python3,0
2025-03-16 13:18:50,1.0,33.4,42.625,0.05,155.81,0.04,11699,python3,0
2025-03-16 13:18:52,1.0,33.4,39.375,0.05,155.76,0.04,11699,python3,0
2025-03-16 13:18:54,1.0,33.4,36.25,0.05,155.7,0.04,11699,python3,0
2025-03-16 13:18:56,1.5,33.4,35.25,0.05,156.27,0.04,11699,python3,0
2025-03-16 13:18:58,1.5,33.4,35.25,0.05,156.22,0.04,1195,gnome-shell,0
2025-03-16 13:19:00,1.0,33.4,35.25,0.05,156.16,0.04,1869,tracker-miner-fs-3,0
2025-03-16 13:19:02,1.0,33.4,42.125,0.05,156.11,0.04,11699,python3,0
2025-03-16 13:19:04,1.0,33.4,39.0,0.05,156.06,0.04,11699,python3,0
2025-03-16 13:19:06,1.0,33.4,35.875,0.05,156.0,0.04,11699,python3,0
2025-03-16 13:19:08,1.0,33.4,35.0,0.05,155.95,0.04,11699,python3,0
2025-03-16 13:19:10,0.5,33.4,35.0,0.05,155.89,0.04,11699,python3,0
2025-03-16 13:19:12,1.0,33.4,35.0,0.05,155.83,0.04,11699,python3,0
2025-03-16 13:19:14,1.5,33.4,42.375,0.05,155.77,0.04,11699,python3,0
2025-03-16 13:19:16,1.0,33.4,39.125,0.05,155.73,0.04,11699,python3,0
2025-03-16 13:19:18,1.0,33.4,36.125,0.05,155.67,0.04,1086,mysqld,0
2025-03-16 13:19:20,1.0,33.4,35.125,0.05,155.74,0.04,11699,python3,0
2025-03-16 13:19:23,2.5,33.4,35.0,0.05,155.69,0.04,1086,mysqld,0
2025-03-16 13:19:25,2.5,33.4,41.375,0.05,156.25,0.04,11699,python3,0
2025-03-16 13:19:27,1.0,33.4,38.25,0.05,156.26,0.04,11699,python3,0
2025-03-16 13:19:29,1.5,33.4,35.25,0.05,156.2,0.04,1086,mysqld,0
2025-03-16 13:19:31,1.0,33.4,35.125,0.05,156.15,0.04,11699,python3,0
2025-03-16 13:19:33,2.0,33.4,35.0,0.05,156.09,0.04,11699,python3,0
2025-03-16 13:19:35,1.0,33.4,35.0,0.05,156.03,0.04,11699,python3,0
2025-03-16 13:19:37,1.0,33.4,42.875,0.05,155.98,0.04,1086,mysqld,0
2025-03-16 13:19:39,1.5,33.4,39.75,0.05,155.93,0.04,11699,python3,0
2025-03-16 13:19:41,1.5,33.4,36.625,0.05,155.87,0.04,11699,python3,0
2025-03-16 13:19:43,1.5,33.4,35.125,0.05,155.81,0.04,994,pulseaudio,0
2025-03-16 13:19:45,1.5,33.4,35.0,0.05,155.75,0.04,11699,python3,0
2025-03-16 13:19:47,1.5,33.4,35.0,0.05,155.72,0.04,11699,python3,0
2025-03-16 13:19:49,1.5,33.4,42.125,0.05,155.66,0.04,1086,mysqld,0
2025-03-16 13:19:51,1.0,33.4,38.875,0.05,155.61,0.04,11699,python3,0
2025-03-16 13:19:53,2.0,33.4,35.75,0.05,155.55,0.04,11699,python3,0
2025-03-16 13:19:55,1.5,33.4,35.0,0.05,155.63,0.04,11699,python3,0
2025-03-16 13:19:57,1.0,33.4,35.0,0.05,156.18,0.04,11699,python3,0
2025-03-16 13:19:59,1.0,33.4,35.0,0.05,156.13,0.04,11699,python3,0
2025-03-16 13:20:01,1.5,33.4,41.625,0.05,156.07,0.04,1086,mysqld,0
2025-03-16 13:20:03,7.1,33.4,48.125,0.05,156.02,0.04,690,udisksd,0
2025-03-16 13:20:05,1.0,33.4,45.0,0.05,156.08,0.04,11699,python3,0
2025-03-16 13:20:08,2.5,33.4,41.75,0.05,156.03,0.04,11699,python3,0
2025-03-16 13:20:10,2.5,33.4,38.625,0.05,155.98,0.04,994,pulseaudio,0
2025-03-16 13:20:12,1.0,33.4,46.375,0.05,155.93,0.04,11699,python3,0
2025-03-16 13:20:14,1.5,33.4,43.125,0.05,155.88,0.04,11699,python3,0
2025-03-16 13:20:16,1.0,33.4,39.875,0.05,155.93,0.04,11699,python3,0
2025-03-16 13:20:18,1.0,33.4,36.75,0.05,155.87,0.04,1086,mysqld,0
2025-03-16 13:20:20,2.5,33.4,35.0,0.05,155.84,0.04,11699,python3,0
2025-03-16 13:20:22,1.0,33.4,34.875,0.05,155.79,0.04,11699,python3,0
2025-03-16 13:20:24,0.5,33.4,42.125,0.05,155.73,0.04,11699,python3,0
2025-03-16 13:20:26,1.0,33.4,39.0,0.05,155.67,0.04,11699,python3,0
2025-03-16 13:20:28,1.5,33.4,35.875,0.05,156.32,0.04,11699,python3,0
2025-03-16 13:20:30,2.0,33.4,35.125,0.04,156.28,0.04,11699,python3,0
2025-03-16 13:20:32,1.0,33.4,35.0,0.04,156.22,0.04,11699,python3,0
2025-03-16 13:20:34,1.0,33.4,35.0,0.04,156.17,0.04,11699,python3,0
2025-03-16 13:20:36,1.5,33.4,41.875,0.04,156.11,0.04,11699,python3,0
2025-03-16 13:20:38,1.0,33.4,38.625,0.04,156.06,0.04,11699,python3,0
2025-03-16 13:20:40,1.5,33.4,35.5,0.04,156.11,0.04,11699,python3,0
2025-03-16 13:20:42,1.0,33.4,35.125,0.04,156.06,0.04,11699,python3,0
2025-03-16 13:20:44,1.0,33.4,35.0,0.04,156.36,0.04,11699,python3,0
2025-03-16 13:20:46,1.0,33.4,35.0,0.04,156.31,0.04,11699,python3,0
2025-03-16 13:20:48,1.5,33.4,41.625,0.04,156.25,0.04,11699,python3,0
2025-03-16 13:20:51,1.0,33.4,38.375,0.04,156.2,0.04,11699,python3,0
2025-03-16 13:20:53,0.5,33.4,35.5,0.04,156.17,0.04,11699,python3,0
2025-03-16 13:20:55,2.5,33.4,35.0,0.04,156.12,0.04,11699,python3,0
2025-03-16 13:20:57,2.5,33.4,35.0,0.04,156.06,0.04,11699,python3,0
2025-03-16 13:20:59,1.5,33.4,41.875,0.04,156.29,0.04,11699,python3,0
2025-03-16 13:21:01,1.0,33.4,38.625,0.04,156.24,0.04,11699,python3,0
2025-03-16 13:21:03,1.5,33.4,35.5,0.04,156.18,0.04,1086,mysqld,0
2025-03-16 13:21:05,2.0,33.4,35.0,0.04,156.12,0.04,11699,python3,0
2025-03-16 13:21:07,3.0,33.4,35.0,0.04,156.06,0.04,11699,python3,0
2025-03-16 13:21:09,1.0,33.4,34.875,0.04,156.0,0.04,11699,python3,0
2025-03-16 13:21:11,1.5,33.4,42.375,0.04,155.95,0.04,11699,python3,0
2025-03-16 13:21:13,1.0,33.4,39.125,0.04,155.89,0.04,11699,python3,0
2025-03-16 13:21:15,1.5,33.4,36.0,0.04,155.98,0.04,11699,python3,0
2025-03-16 13:21:17,1.0,33.4,35.0,0.04,155.92,0.04,1086,mysqld,0
2025-03-16 13:21:19,1.0,33.4,41.875,0.04,155.86,0.04,1195,gnome-shell,0
2025-03-16 13:21:21,1.0,33.4,38.75,0.04,155.81,0.04,11699,python3,0
2025-03-16 13:21:23,0.5,33.4,45.125,0.04,155.76,0.04,11699,python3,0
2025-03-16 13:21:25,1.0,33.4,41.875,0.04,156.24,0.04,11699,python3,0
2025-03-16 13:21:27,1.5,33.4,38.75,0.04,156.18,0.04,11699,python3,0
